event_name,event_date,event_location,weight_class,title_bout,fighter_a,fighter_b,winner,method,round,time,a_kd,b_kd,a_sig_str_lnd,b_sig_str_lnd,a_sig_str_att,b_sig_str_att,a_total_str_lnd,b_total_str_lnd,a_total_str_att,b_total_str_att,a_td_lnd,b_td_lnd,a_td_att,b_td_att,a_sub_att,b_sub_att,a_rev,b_rev,a_ctrl_sec,b_ctrl_sec,fight_url,a_age,b_age,a_height_cm,b_height_cm,a_reach_cm,b_reach_cm,a_stance,b_stance
UFC 2015-12-19,2015-12-19,"Orlando, Florida, USA",Lightweight,1,Rafael Dos Anjos,Donald Cerrone,a,KO/TKO,1,1:06,0,0,36,46,87,97,0,0,0,0,2,1,6,2,1,0,0,0,0,0,,31,32,172.72,185.42,177.8,185.42,Southpaw,Orthodox
UFC 2015-12-19,2015-12-19,"Orlando, Florida, USA",Heavyweight,0,Junior Dos Santos,Alistair Overeem,b,KO/TKO,2,4:43,0,0,54,39,106,51,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,31,35,193.04,193.04,195.58,203.2,Orthodox,Orthodox
UFC 2015-12-19,2015-12-19,"Orlando, Florida, USA",Lightweight,0,Michael Johnson,Nate Diaz,b,U-DEC,3,5:00,0,0,42,41,122,98,0,0,0,0,0,1,1,2,0,1,0,0,0,0,,29,30,177.8,182.88,185.42,193.04,Southpaw,Southpaw
UFC 2015-12-19,2015-12-19,"Orlando, Florida, USA",Featherweight,0,Charles Oliveira,Myles Jury,a,SUB,1,3:05,0,0,24,24,47,73,0,0,0,0,1,2,3,4,1,0,0,0,0,0,,26,27,177.8,177.8,187.96,185.42,Orthodox,Orthodox
UFC 2015-12-19,2015-12-19,"Orlando, Florida, USA",Welterweight,0,Kamaru Usman,Leon Edwards,a,U-DEC,3,5:00,0,0,15,24,26,35,0,0,0,0,6,0,8,0,1,0,0,0,0,0,,28,24,182.88,182.88,193.04,187.96,Switch,Southpaw
UFC 2015-12-19,2015-12-19,"Orlando, Florida, USA",Women's Bantamweight,0,Sarah Kaufman,Valentina Shevchenko,b,S-DEC,3,5:00,0,0,118,0,246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,30,27,165.1,165.1,170.18,167.64,Orthodox,Southpaw
UFC 2015-12-19,2015-12-19,"Orlando, Florida, USA",Middleweight,0,Josh Samman,Tamdan McCrory,b,SUB,3,4:10,0,0,20,17,36,35,0,0,0,0,0,2,2,4,0,2,0,0,0,0,,27,29,190.5,193.04,200.66,198.12,Orthodox,Switch
UFC 2015-12-19,2015-12-19,"Orlando, Florida, USA",Lightweight,0,Nik Lentz,Danny Castillo,a,S-DEC,3,5:00,0,0,41,32,78,66,0,0,0,0,3,2,10,7,1,0,0,0,0,0,,31,36,172.72,175.26,172.72,180.34,Orthodox,Orthodox
UFC 2015-12-19,2015-12-19,"Orlando, Florida, USA",Heavyweight,0,Francis Ngannou,Luis Henrique,a,KO/TKO,2,2:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,29,22,193.04,187.96,210.82,187.96,Orthodox,Orthodox
UFC 2015-12-19,2015-12-19,"Orlando, Florida, USA",Welterweight,0,Hayder Hassan,Vicente Luque,b,SUB,1,2:13,0,0,3,28,11,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,33,24,177.8,180.34,177.8,190.5,Orthodox,Orthodox
UFC 2015-12-19,2015-12-19,"Orlando, Florida, USA",Middleweight,0,CB Dollaway,Nate Marquardt,b,KO/TKO,2,0:28,0,0,22,25,50,48,0,0,0,0,2,2,4,3,1,1,0,0,0,0,,32,36,187.96,182.88,193.04,187.96,Orthodox,Orthodox
UFC 2016-01-02,2016-01-02,"Las Vegas, Nevada, USA",Welterweight,1,Robbie Lawler,Carlos Condit,a,S-DEC,5,5:00,0,0,48,53,107,140,0,0,0,0,1,1,2,3,0,1,0,0,0,0,,33,31,180.34,187.96,187.96,190.5,Southpaw,Orthodox
UFC 2016-01-02,2016-01-02,"Las Vegas, Nevada, USA",Heavyweight,0,Stipe Miocic,Andrei Arlovski,a,KO/TKO,1,0:54,0,0,59,23,121,50,0,0,0,0,2,0,4,1,0,0,0,0,0,0,,33,36,193.04,190.5,203.2,195.58,Orthodox,Orthodox
UFC 2016-01-02,2016-01-02,"Las Vegas, Nevada, USA",Welterweight,0,Lorenz Larkin,Albert Tumenov,b,S-DEC,3,5:00,0,0,35,30,75,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,29,24,180.34,180.34,182.88,185.42,Orthodox,Orthodox
UFC 2016-01-02,2016-01-02,"Las Vegas, Nevada, USA",Featherweight,0,Diego Brandao,Brian Ortega,b,SUB,3,1:37,0,0,20,22,40,49,0,0,0,0,2,0,4,3,0,2,0,0,0,0,,28,24,170.18,172.72,172.72,175.26,Orthodox,Switch
UFC 2016-01-02,2016-01-02,"Las Vegas, Nevada, USA",Lightweight,0,Abel Trujillo,Tony Sims,a,SUB,1,3:18,0,0,28,16,75,25,0,0,0,0,1,0,2,0,0,0,0,0,0,0,,32,30,172.72,180.34,177.8,177.8,Orthodox,Southpaw
UFC 2016-01-02,2016-01-02,"Las Vegas, Nevada, USA",Bantamweight,0,Michael McDonald,Masanori Kanehara,a,SUB,2,2:09,0,0,28,28,68,56,0,0,0,0,1,1,4,4,1,1,0,0,0,0,,24,33,175.26,170.18,177.8,170.18,Orthodox,Orthodox
UFC 2016-01-02,2016-01-02,"Las Vegas, Nevada, USA",Women's Strawweight,0,Justine Kish,Nina Ansaroff,a,U-DEC,3,5:00,0,0,0,23,0,43,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,27,30,165.1,165.1,162.56,162.56,Orthodox,Orthodox
UFC 2016-01-02,2016-01-02,"Las Vegas, Nevada, USA",Lightweight,0,Scott Holtzman,Drew Dober,b,U-DEC,3,5:00,0,0,71,27,139,101,0,0,0,0,1,0,3,0,1,0,0,0,0,0,,32,27,175.26,172.72,175.26,177.8,Orthodox,Southpaw
UFC 2016-01-02,2016-01-02,"Las Vegas, Nevada, USA",Lightweight,0,Dustin Poirier,Joe Duffy,a,U-DEC,3,5:00,0,0,41,12,82,36,0,0,0,0,1,0,4,0,1,0,0,0,0,0,,26,27,175.26,177.8,182.88,185.42,Southpaw,Orthodox
UFC 2016-01-02,2016-01-02,"Las Vegas, Nevada, USA",Bantamweight,0,Joe Soto,Michinori Tanaka,b,S-DEC,3,5:00,0,0,32,22,150,47,0,0,0,0,0,3,0,6,0,0,0,0,0,0,,28,25,167.64,165.1,165.1,170.18,Orthodox,Orthodox
UFC 2016-01-02,2016-01-02,"Las Vegas, Nevada, USA",Welterweight,0,Sheldon Westcott,Edgar Garcia,a,KO/TKO,1,3:12,0,0,15,23,38,56,0,0,0,0,2,1,6,2,0,0,0,0,0,0,,31,31,185.42,177.8,180.34,180.34,Southpaw,Orthodox
UFC 2016-01-02,2016-01-02,"Las Vegas, Nevada, USA",Welterweight,0,Kyle Noke,Alex Morono,b,S-DEC,3,5:00,0,0,26,0,47,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,,35,25,185.42,180.34,193.04,182.88,Southpaw,Orthodox
UFC 2016-01-17,2016-01-17,"Boston, Massachusetts, USA",Bantamweight,1,TJ Dillashaw,Dominick Cruz,b,S-DEC,5,5:00,0,0,70,59,169,109,0,0,0,0,1,5,4,9,1,0,0,0,0,0,,29,30,167.64,172.72,170.18,172.72,Orthodox,Orthodox
UFC 2016-01-17,2016-01-17,"Boston, Massachusetts, USA",Lightweight,0,Anthony Pettis,Eddie Alvarez,b,S-DEC,3,5:00,0,0,22,40,48,96,0,0,0,0,1,2,9,11,0,0,0,0,0,0,,28,32,177.8,175.26,182.88,175.26,Orthodox,Orthodox
UFC 2016-01-17,2016-01-17,"Boston, Massachusetts, USA",Welterweight,0,Patrick Cote,Ben Saunders,a,KO/TKO,2,1:14,0,0,29,29,66,47,0,0,0,0,1,0,4,1,0,1,0,0,0,0,,35,32,180.34,187.96,180.34,195.58,Orthodox,Orthodox
UFC 2016-01-17,2016-01-17,"Boston, Massachusetts, USA",Heavyweight,0,Travis Browne,Matt Mitrione,a,KO/TKO,3,4:09,0,0,21,22,41,41,0,0,0,0,1,0,2,0,0,0,0,0,0,0,,33,37,198.12,190.5,200.66,200.66,Orthodox,Switch
UFC 2016-01-17,2016-01-17,"Boston, Massachusetts, USA",Lightweight,0,Ross Pearson,Francisco Trinaldo,b,U-DEC,3,5:00,0,0,41,30,95,59,0,0,0,0,1,1,2,3,0,0,0,0,0,0,,31,37,172.72,175.26,175.26,177.8,Orthodox,Southpaw
UFC 2016-01-17,2016-01-17,"Boston, Massachusetts, USA",Light Heavyweight,0,Tim Boetsch,Ed Herman,b,KO/TKO,2,1:39,0,0,27,26,54,53,0,0,0,0,1,2,6,4,1,1,0,0,0,0,,34,35,182.88,185.42,187.96,195.58,Orthodox,Orthodox
UFC 2016-01-17,2016-01-17,"Boston, Massachusetts, USA",Featherweight,0,Charles Rosa,Kyle Bochniak,a,U-DEC,3,5:00,0,0,33,0,90,0,0,0,0,0,4,0,8,0,2,0,0,0,0,0,,29,28,175.26,170.18,175.26,177.8,Switch,Orthodox
UFC 2016-01-17,2016-01-17,"Boston, Massachusetts, USA",Featherweight,0,Maximo Blanco,Luke Sanders,b,SUB,1,3:38,0,0,45,0,95,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,,32,30,172.72,167.64,180.34,170.18,Orthodox,Southpaw
UFC 2016-01-17,2016-01-17,"Boston, Massachusetts, USA",Light Heavyweight,0,Francimar Barroso,Elvis Mutapcic,a,U-DEC,3,5:00,0,0,38,0,76,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,,35,29,185.42,182.88,190.5,182.88,Orthodox,Orthodox
UFC 2016-01-17,2016-01-17,"Boston, Massachusetts, USA",Bantamweight,0,Rob Font,Joey Gomez,a,KO/TKO,2,4:13,0,0,12,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28,26,172.72,177.8,180.34,180.34,Orthodox,Orthodox
UFC 2016-01-17,2016-01-17,"Boston, Massachusetts, USA",Lightweight,0,Chris Wade,Mehdi Baghdad,a,SUB,1,4:30,0,0,26,0,62,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,,28,30,177.8,185.42,177.8,190.5,Orthodox,Orthodox
UFC 2016-01-17,2016-01-17,"Boston, Massachusetts, USA",Lightweight,0,Paul Felder,Daron Cruickshank,a,SUB,3,3:56,0,0,48,29,116,75,0,0,0,0,0,1,1,4,0,0,0,0,0,0,,31,30,180.34,172.72,177.8,182.88,Orthodox,Switch
UFC 2016-01-17,2016-01-17,"Boston, Massachusetts, USA",Light Heavyweight,0,Ilir Latifi,Sean O'Connell,a,KO/TKO,1,0:30,0,0,9,52,24,102,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,32,32,177.8,185.42,185.42,187.96,Orthodox,Orthodox
UFC 2016-01-30,2016-01-30,"Newark, New Jersey, USA",Light Heavyweight,0,Anthony Johnson,Ryan Bader,a,KO/TKO,1,1:26,0,0,22,28,44,72,0,0,0,0,1,2,4,8,0,0,0,0,0,0,,31,32,187.96,187.96,198.12,187.96,Orthodox,Orthodox
UFC 2016-01-30,2016-01-30,"Newark, New Jersey, USA",Heavyweight,0,Josh Barnett,Ben Rothwell,b,SUB,2,3:48,0,0,38,20,59,47,0,0,0,0,0,1,1,8,0,0,0,0,0,0,,38,34,190.5,193.04,198.12,198.12,Orthodox,Orthodox
UFC 2016-01-30,2016-01-30,"Newark, New Jersey, USA",Bantamweight,0,Iuri Alcantara,Jimmie Rivera,b,U-DEC,3,5:00,0,0,28,56,57,116,0,0,0,0,1,0,3,0,0,0,0,0,0,0,,35,26,175.26,162.56,180.34,172.72,Southpaw,Orthodox
UFC 2016-01-30,2016-01-30,"Newark, New Jersey, USA",Welterweight,0,Tarec Saffiedine,Jake Ellenberger,a,U-DEC,3,5:00,0,0,81,21,182,53,0,0,0,0,0,1,3,3,0,0,0,0,0,0,,29,30,177.8,175.26,177.8,180.34,Switch,Orthodox
UFC 2016-01-30,2016-01-30,"Newark, New Jersey, USA",Welterweight,0,Sage Northcutt,Bryan Barberena,b,SUB,2,3:06,0,0,14,78,19,162,0,0,0,0,2,0,2,3,0,0,0,0,0,0,,19,26,182.88,182.88,180.34,182.88,Orthodox,Southpaw
UFC 2016-01-30,2016-01-30,"Newark, New Jersey, USA",Flyweight,0,Dustin Ortiz,Wilson Reis,b,U-DEC,3,5:00,0,0,51,24,99,65,0,0,0,0,3,3,8,8,0,0,0,0,0,0,,27,31,165.1,162.56,165.1,165.1,Orthodox,Southpaw
UFC 2016-01-30,2016-01-30,"Newark, New Jersey, USA",Welterweight,0,George Sullivan,Alexander Yakovlev,b,KO/TKO,1,3:59,0,0,49,32,109,72,0,0,0,0,1,1,3,3,1,0,0,0,0,0,,34,31,182.88,190.5,185.42,187.96,Orthodox,Southpaw
UFC 2016-01-30,2016-01-30,"Newark, New Jersey, USA",Featherweight,0,Alex Caceres,Masio Fullen,a,U-DEC,3,5:00,0,0,40,21,87,32,0,0,0,0,0,0,1,2,1,0,0,0,0,0,,27,29,177.8,177.8,185.42,177.8,Southpaw,Orthodox
UFC 2016-01-30,2016-01-30,"Newark, New Jersey, USA",Welterweight,0,Matt Dwyer,Randy Brown,b,U-DEC,3,5:00,0,0,14,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,26,25,193.04,190.5,193.04,198.12,Orthodox,Orthodox
UFC 2016-01-30,2016-01-30,"Newark, New Jersey, USA",Lightweight,0,Anthony Rocco Martin,Felipe Olivieri,a,SUB,3,3:02,0,0,17,0,49,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,,26,30,182.88,175.26,185.42,182.88,Orthodox,Orthodox
UFC 2016-01-30,2016-01-30,"Newark, New Jersey, USA",Middleweight,0,Rafael Natal,Kevin Casey,a,KO/TKO,3,3:37,0,0,40,18,85,36,0,0,0,0,2,0,8,3,1,0,0,0,0,0,,33,34,182.88,180.34,193.04,195.58,Orthodox,Southpaw
UFC 2016-01-30,2016-01-30,"Newark, New Jersey, USA",Lightweight,0,Olivier Aubin-Mercier,Diego Ferreira,b,U-DEC,3,5:00,0,0,32,18,66,45,0,0,0,0,3,0,9,1,0,1,0,0,0,0,,26,31,175.26,175.26,177.8,187.96,Southpaw,Orthodox
UFC 2016-02-06,2016-02-06,"Las Vegas, Nevada, USA",Light Heavyweight,0,Misha Cirkunov,Alex Nicholson,a,SUB,2,1:28,0,0,24,0,29,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,,28,25,190.5,193.04,195.58,205.74,Orthodox,Orthodox
UFC 2016-02-06,2016-02-06,"Las Vegas, Nevada, USA",Welterweight,0,Johny Hendricks,Stephen Thompson,b,KO/TKO,1,3:31,0,0,47,43,86,82,0,0,0,0,4,1,10,3,0,0,0,0,0,0,,32,32,175.26,182.88,175.26,190.5,Southpaw,Orthodox
UFC 2016-02-06,2016-02-06,"Las Vegas, Nevada, USA",Heavyweight,0,Roy Nelson,Jared Rosholt,a,U-DEC,3,5:00,0,0,22,27,56,49,0,0,0,0,1,2,4,5,0,0,0,0,0,0,,39,29,182.88,187.96,182.88,190.5,Orthodox,Orthodox
UFC 2016-02-06,2016-02-06,"Las Vegas, Nevada, USA",Light Heavyweight,0,Ovince Saint Preux,Rafael Feijao,a,,3,,0,0,19,18,34,38,0,0,0,0,1,0,2,0,0,0,0,0,0,0,,32,35,190.5,185.42,203.2,185.42,Southpaw,Orthodox
UFC 2016-02-06,2016-02-06,"Las Vegas, Nevada, USA",Flyweight,0,Joseph Benavidez,Zach Makovsky,a,U-DEC,3,5:00,0,0,44,29,122,64,0,0,0,0,1,4,5,10,0,0,0,0,0,0,,31,32,162.56,162.56,165.1,162.56,Southpaw,Southpaw
UFC 2016-02-06,2016-02-06,"Las Vegas, Nevada, USA",Welterweight,0,Mike Pyle,Sean Spencer,a,KO/TKO,3,4:25,0,0,20,65,48,199,0,0,0,0,1,0,4,2,1,0,0,0,0,0,,40,28,182.88,177.8,187.96,190.5,Orthodox,Southpaw
UFC 2016-02-06,2016-02-06,"Las Vegas, Nevada, USA",Heavyweight,0,Derrick Lewis,Damian Grabowski,a,KO/TKO,1,2:17,0,0,22,0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,30,35,190.5,185.42,200.66,190.5,Orthodox,Orthodox
UFC 2016-02-06,2016-02-06,"Las Vegas, Nevada, USA",Flyweight,0,Ray Borg,Justin Scoggins,b,U-DEC,3,5:00,0,0,15,38,26,60,0,0,0,0,4,3,4,5,2,1,0,0,0,0,,22,23,162.56,170.18,160.02,167.64,Orthodox,Southpaw
UFC 2016-02-06,2016-02-06,"Las Vegas, Nevada, USA",Featherweight,0,Noad Lahat,Diego Rivas,b,KO/TKO,2,0:23,0,0,33,15,71,41,0,0,0,0,2,2,9,3,1,0,0,0,0,0,,31,24,175.26,172.72,175.26,175.26,Orthodox,Orthodox
UFC 2016-02-06,2016-02-06,"Las Vegas, Nevada, USA",Welterweight,0,Mickey Gall,Mike Jackson,a,SUB,1,0:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,24,30,187.96,187.96,187.96,188.0,Switch,Orthodox
UFC 2016-02-06,2016-02-06,"Las Vegas, Nevada, USA",Featherweight,0,Artem Lobov,Alex White,b,U-DEC,3,5:00,0,0,2,40,11,95,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,29,27,175.26,182.88,165.1,180.34,Southpaw,Southpaw
UFC 2016-02-06,2016-02-06,"Las Vegas, Nevada, USA",Lightweight,0,Joshua Burkman,KJ Noons,a,U-DEC,3,5:00,0,0,29,26,59,56,0,0,0,0,2,0,5,0,0,0,0,0,0,0,,35,33,177.8,177.8,182.88,182.88,Orthodox,Orthodox
UFC 2016-02-21,2016-02-21,"Pittsburgh, Pennsylvania, USA",Welterweight,0,Donald Cerrone,Alex Oliveira,a,SUB,1,2:33,0,0,43,21,91,64,0,0,0,0,1,2,2,9,0,1,0,0,0,0,,32,28,185.42,180.34,185.42,193.04,Orthodox,Orthodox
UFC 2016-02-21,2016-02-21,"Pittsburgh, Pennsylvania, USA",Middleweight,0,Derek Brunson,Roan Carneiro,a,KO/TKO,1,2:38,0,0,22,14,46,26,0,0,0,0,2,3,9,5,0,2,0,0,0,0,,32,37,185.42,180.34,195.58,187.96,Southpaw,Orthodox
UFC 2016-02-21,2016-02-21,"Pittsburgh, Pennsylvania, USA",Catch Weight,0,Cody Garbrandt,Augusto Mendes,a,KO/TKO,1,4:18,0,0,56,0,149,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,,24,32,172.72,167.64,165.1,165.1,Orthodox,Orthodox
UFC 2016-02-21,2016-02-21,"Pittsburgh, Pennsylvania, USA",Featherweight,0,Dennis Bermudez,Tatsuya Kawajiri,a,U-DEC,3,5:00,0,0,46,25,113,40,0,0,0,0,3,4,7,9,1,0,0,0,0,0,,29,37,167.64,170.18,167.64,175.26,Orthodox,Orthodox
UFC 2016-02-21,2016-02-21,"Pittsburgh, Pennsylvania, USA",Middleweight,0,Chris Camozzi,Joe Riggs,a,KO/TKO,1,0:26,0,0,48,15,104,32,0,0,0,0,0,1,4,2,0,0,0,0,0,0,,29,33,187.96,182.88,193.04,177.8,Orthodox,Southpaw
UFC 2016-02-21,2016-02-21,"Pittsburgh, Pennsylvania, USA",Lightweight,0,James Krause,Shane Campbell,a,U-DEC,3,5:00,0,0,49,34,107,65,0,0,0,0,0,1,1,5,0,0,0,0,0,0,,29,29,187.96,182.88,185.42,180.34,Orthodox,Orthodox
UFC 2016-02-21,2016-02-21,"Pittsburgh, Pennsylvania, USA",Welterweight,0,Alex Garcia,Sean Strickland,b,KO/TKO,3,4:25,0,0,25,46,71,119,0,0,0,0,4,2,7,3,0,1,0,0,0,0,,28,24,175.26,185.42,182.88,193.04,Orthodox,Orthodox
UFC 2016-02-21,2016-02-21,"Pittsburgh, Pennsylvania, USA",Middleweight,0,Anthony Smith,Leonardo Augusto Leleco,a,,3,,0,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,33,193.04,182.88,193.04,185.42,Orthodox,Orthodox
UFC 2016-02-21,2016-02-21,"Pittsburgh, Pennsylvania, USA",Welterweight,0,Jonavin Webb,Nathan Coy,b,U-DEC,3,5:00,0,0,23,11,68,28,0,0,0,0,2,1,8,1,2,0,0,0,0,0,,26,37,177.8,177.8,180.34,175.26,Orthodox,Southpaw
